x,y,frame,year,month,day,hour,radius,max_vort,mean_vort,mean_vort_850,mean_vort_700,mean_vort_500,max_trunc_vort,track_id,mean_u200,mean_u850,mean_skt,mean_land_frac,mcz_tcwv,vortex_depth,over_land,dvo850_dt,acc_land_time,total_land_time,qshear_850,ushear_850,mean_cape,mcz_cape,mean_dthetae_dp_900_750,mean_dthetae_dp_750_500,mean_land_skt,mean_sst,mean_swvl1_grad,mean_swvl2_grad,mean_swvl1,mean_swvl2,olr_90,olr_75,olr_50,qshear_850_background,ushear_850_background,mean_q_850,orography_height,peak_vorticity,reached_peak,mean_prcp_400,mean_prcp_800,max_prcp_400,max_prcp_800,mean_vimfd_400,mean_v200,mean_v500,mean_v850,mean_u500,zonal_speed,merid_speed,mean_prcp_imerg
85.5,20,242155,2006,8,16,18,3.5,46.38474655,7.048491001,7.366817951,6.730163574,6.498771191,4.888559818,358429,-6.649691105,1.955063581,298.9431763,0.56,56.81973648,0.805929385,1,0.219504356,6,72,0.001846907,-20.330902,738.8204466,698.3058646,0.048766064,0.020137598,297.50607,301.2834,1.88E-07,1.63E-07,0.35424536,0.35273486,-212.0659162,-191.9571249,-159.2939449,0.003472175,-9.146636,0.015883714,23.33443639,5.302731037,0,1.407132423,0.638790616,12.2939007,12.2939007,-31.10234246,1.264340401,2.846495867,1.782447815,-0.697070777,-15.2112743,4.625,1.281723619
84.5,20.25,242161,2006,8,17,0,3.5,96.35384369,7.618162632,7.846002579,7.390320778,6.446892738,5.27148819,358429,-7.347856998,2.450384617,297.8479614,0.7,56.12838364,0.773957015,1,0.041717768,12,72,0.000105798,-22.504982,329.463257,507.4251883,0.032925385,0.028431838,296.80295,301.7922,2.47E-07,2.14E-07,0.36289373,0.35948423,-194.248602,-152.5795524,-135.4018765,0.002690005,-9.454057,0.015983948,442.5328841,5.302731037,0,0.935231867,0.515572145,11.29786891,11.29786891,-28.65653772,4.240962982,2.057025671,0.830357075,-0.076345563,-15.18697225,6.9375,0.878747165
83.75,20.75,242167,2006,8,17,6,3.5,46.54698181,7.201311111,7.379080772,7.023540974,5.63544178,4.971995354,358429,-9.160512924,0.2198717,300.2722168,0.83,56.97990417,0.726908185,1,-0.510287523,18,72,0.001936582,-21.444492,428.1056085,866.6114126,0.048730313,0.014022284,300.76205,301.81903,2.49E-07,2.26E-07,0.3586443,0.35674182,-220.0528633,-193.944037,-169.0048646,0.00295074,-8.986962,0.015420929,185.335064,5.302731037,1,0.894199282,0.471329189,11.61442794,11.61442794,-18.37354045,3.916350603,2.822777748,0.913799584,-1.343760252,-12.97500103,6.9375,0.54276365
83,21,242173,2006,8,17,12,3.5,40.91523361,5.718961716,5.847396374,5.590527534,5.029031277,4.250913143,358429,-9.016012192,1.632442951,298.9257202,0.89,59.91497421,0.822265482,1,-0.358605146,24,72,0.003586262,-21.00866,474.1899828,789.5834945,0.046227714,0.021323987,298.6984,301.85092,2.27E-07,2.19E-07,0.35905305,0.35732147,-204.4791956,-180.3898579,-156.0569717,0.003789276,-7.7407613,0.016162725,275.5702407,5.302731037,1,0.544043271,0.303091092,6.514024118,6.514024118,-17.29744187,2.923882484,3.214521408,2.09499979,0.378090084,-17.27123789,6.9375,0.623166203
81.75,21.5,242179,2006,8,17,18,3.5,64.9785614,5.63482523,5.836344719,5.433304787,4.364290237,4.254785061,358429,-7.953289986,3.187069893,297.0719604,0.98,61.04909515,0.696138771,1,-0.048306942,30,72,0.00132297,-23.928978,247.9986224,314.4619122,0.043201789,0.022873012,297.34,301.6706,2.35E-07,2.20E-07,0.35368946,0.3517152,-226.2744706,-203.1650155,-179.0699899,0.002733755,-6.4531665,0.015952803,277.0404676,5.302731037,1,0.61198571,0.362868945,11.27330488,11.27330488,-10.13066841,0.768642068,2.886310339,1.85528326,-2.437601089,-25.81908751,13.875,0.521884024
80,22.5,242185,2006,8,18,0,3.25,70.40998077,6.520523071,7.161836624,5.879209042,5.578036785,4.154299259,358429,-5.069104195,-0.851262033,296.8879395,1,61.24264526,0.639368825,1,-0.281505942,36,72,0.001247131,-24.81794,161.9199062,193.4677438,0.030764726,0.026312727,296.7346,,2.30E-07,2.08E-07,0.35415462,0.3514369,-252.2136919,-235.1714932,-195.5806217,0.002672111,-6.315208,0.015832508,474.6940978,5.302731037,1,0.653891934,0.303091914,12.63383518,12.63383518,-15.66660467,0.137058675,3.452059269,0.572933316,-5.001255989,-29.91059987,16.1875,0.768538177
78.25,23.25,242191,2006,8,18,6,2.75,43.75508881,7.953441143,7.908637524,7.998244286,7.027956963,3.691773176,358429,-4.627971649,-1.034975171,301.6646423,1,60.80618286,0.898711742,1,-0.4668051,42,72,0.001854734,-20.673065,453.1184352,535.4661045,0.022599952,0.034748232,301.87042,,2.55E-07,2.28E-07,0.34459135,0.34319964,-255.204014,-238.1938748,-203.0447924,0.003121144,-4.7864604,0.01532819,420.0200346,5.302731037,1,0.882344027,0.428787033,8.767575752,8.767575752,-12.62234283,-3.844787359,3.705912113,0.34834823,-5.701809883,-21.24704673,11.5625,0.767855406
77.5,23.75,242197,2006,8,18,12,2.75,38.19811249,7.454679012,7.410044193,7.499314785,6.461811543,3.220689058,358429,-6.235086441,1.145898938,299.807251,1,60.73360825,0.88253975,1,-0.264976382,48,72,0.002970676,-19.153439,544.0964533,688.8320666,0.035795119,0.039117778,300.49966,,3.07E-07,2.66E-07,0.33148447,0.33202857,-254.7970654,-212.9728892,-161.60533,0.003746849,-3.7025673,0.016041271,465.5051796,5.302731037,1,0.697599022,0.310934012,9.539559816,9.539559816,-19.19530864,-3.923703194,2.094793081,0.896005094,-2.615973234,-14.81660457,9.25,1.070979357
76.5,24.25,242203,2006,8,18,18,2.75,38.93452454,7.37112999,7.780358791,6.961901188,6.108658314,3.161820412,358429,-8.044052124,1.859500527,298.5178528,1,59.10540009,0.702545471,1,0.067572236,54,72,0.002707941,-18.78268,366.5610747,347.401423,0.032569787,0.039096836,299.09274,299.88736,3.31E-07,2.90E-07,0.31815955,0.31970263,-263.7266646,-235.0641974,-188.9851595,0.002965204,-3.2254684,0.015244849,375.1781138,5.302731037,1,0.861174343,0.379769,13.61223633,13.61223633,-11.63562422,-1.811329961,1.225452542,1.596968889,-3.333203077,-12.65069835,9.25,0.960025549
76,24.75,242209,2006,8,19,0,2.75,55.00589752,8.101963997,7.657320023,8.546607018,5.388728619,3.35583353,358429,-5.495709896,1.030191898,298.0434875,1,56.51576614,0.785464302,1,-0.094101191,60,72,0.00315526,-16.965721,393.9531218,167.7548693,0.027233561,0.027897601,297.97162,,3.49E-07,3.16E-07,0.3179942,0.31981295,-278.7475648,-265.4896774,-210.6330643,0.0031748,-4.0923185,0.014748666,338.1467735,5.302731037,1,0.88361386,0.362970896,28.40810232,28.40810232,-12.48348469,-0.433105975,0.895691156,1.451560974,-4.09830761,-12.60048654,6.9375,1.074336767
75,25,242215,2006,8,19,6,2.75,35.24821091,7.213039398,6.37288475,8.053193092,6.072075844,2.973618031,358429,-4.545993805,1.61048305,304.7855225,1,53.72045898,1.20401853,1,-0.347196341,66,72,0.003803604,-12.565502,590.6029868,388.9722442,0.058058438,0.012005383,305.79807,,4.13E-07,3.56E-07,0.30531916,0.30976507,-285.9418154,-266.765593,-206.51187,0.003499223,-4.073823,0.014972974,444.9220029,5.302731037,1,0.908052918,0.388288042,13.53121465,13.53121465,-16.67060249,-4.285830021,2.981133938,3.502119541,-3.542826176,-16.76669406,4.625,0.88742584
74,25.25,242221,2006,8,19,12,3,32.2249527,5.824438095,5.275696278,6.373178005,6.156356335,2.661440849,358429,-5.276491642,2.581682444,303.1036987,0.99,53.1485672,1.409678991,1,-0.312177181,72,72,0.004008378,-10.606678,647.0210364,464.6111635,0.049996619,0.038616629,303.73495,300.38232,4.62E-07,3.95E-07,0.29679102,0.3018152,-279.6111024,-257.1218948,-189.8331844,0.004669962,-3.2706327,0.015914269,568.3291741,5.302731037,1,0.88666734,0.295889375,16.28416886,16.28416886,-27.4761394,-3.237391949,0.621708393,2.155790329,-1.977546692,-16.73242019,4.625,0.949228406
89.25,18.5,242401,2006,8,27,0,4.25,47.74330521,3.105415821,3.524550915,2.686280966,1.2374264,2.726719141,358791,-15.10816288,8.300061226,300.9719543,0.08,55.72171402,0.267585906,0,0.39914012,0,120,0.004079705,-14.385226,709.7305792,48.7320631,0.040569464,0.022118282,296.75446,301.49014,8.23E-08,6.80E-08,0.35822484,0.35901648,-221.8895612,-206.0684667,-168.4283111,0.00346337,-9.427051,0.014515406,0.913476008,5.306428909,0,1.431565871,0.725580564,19.59912429,19.59912429,-41.42191057,-1.135189056,-1.571719408,-3.552341938,0.935414672,8.771993811,0,3.451315165
89.75,18.5,242407,2006,8,27,6,4,72.06620789,3.861165524,4.347645283,3.374685049,2.678223372,3.125859261,358791,-10.11957645,6.301397324,301.9162292,0.07,54.66942596,0.478158451,0,0.088705778,0,120,0.003259191,-13.857663,701.3895329,184.1439105,0.043986248,0.019192947,305.63705,301.47705,1.79E-07,1.15E-07,0.36140925,0.35751194,-263.1552819,-241.6958558,-209.8445045,0.003691894,-7.932799,0.014493211,1.556700281,5.306428909,0,1.033149248,0.788578365,9.550653249,9.550653249,-31.27450991,0.70749855,-0.021308107,-2.750429392,-0.174337909,10.96499226,-4.625,3.255913019
90.5,18,242413,2006,8,27,12,4.25,30.10881615,3.492541552,3.704251051,3.280832052,3.289772987,2.904130697,358791,-10.23117924,7.879241467,301.1965637,0.03,54.89689255,0.786591237,0,0.133311391,0,120,0.003756899,-14.79957,539.0175523,271.7965327,0.041934085,0.015887553,299.15958,301.43234,,,0.35931998,0.35945168,-236.9125298,-198.9895268,-164.7233729,0.003876978,-7.614871,0.01457214,-1.475642721,5.306428909,0,0.798051039,0.482702066,4.519979573,5.341487891,-14.65414074,-2.064134121,-0.416946828,-0.542457759,0.693972707,2.199318194,-2.3125,1.922739506
90,18.25,242419,2006,8,27,18,4,23.11144638,4.308698177,4.417914391,4.199481964,4.010025978,3.392482042,358791,-12.88482571,6.626667976,300.961853,0.07,52.97015762,0.862796381,0,0.628100276,0,120,0.0057991,-14.824601,708.5648896,88.6684926,0.054402197,0.004091936,296.69153,301.4457,1.38E-08,4.44E-08,0.3572845,0.35880595,-207.5496663,-190.6023534,-167.9681024,0.003696417,-6.914505,0.014389424,-4.048539814,5.306428909,0,1.5580276,0.763267554,11.12374164,11.12374164,-32.44269482,-1.448428154,0.032605242,-0.703798592,-2.256909847,-6.588537688,4.625,2.045995235
89.75,18.5,242425,2006,8,28,0,3.75,41.07464981,5.59329319,5.389546394,5.797039032,5.28946352,4.160331249,358791,-12.61500931,6.454546452,300.8650513,0.07,51.01396179,1.055634126,0,0.586742997,0,120,0.00487509,-16.382366,583.5775806,69.71382222,0.046564387,0.008971863,297.0761,301.332,2.62E-07,1.71E-07,0.356625,0.3565462,-219.3563452,-196.3187654,-154.1359884,0.003491407,-7.955693,0.014595967,1.556700281,5.306428909,0,1.719362916,0.852086594,15.55754901,15.55754901,-42.32528654,0.325600505,0.598005354,-0.05807884,-2.055766106,-6.578995358,4.625,1.977921724
89.25,18.75,242431,2006,8,28,6,3.75,37.47015762,6.310024261,6.806824684,5.813223839,4.917938709,4.565968037,358791,-12.89459324,6.616342545,301.6350708,0.08,50.01557922,0.617036745,0,0.143429995,0,120,0.003850251,-15.713664,633.3583365,357.8596393,0.039753837,0.006636024,303.315,301.3415,8.48E-08,7.83E-08,0.3642297,0.36131966,-237.4983909,-201.2233486,-151.01536,0.003817773,-6.827614,0.014401088,0.086473371,5.306428909,0,1.490995362,0.762518548,8.701213252,8.701213252,-42.78641217,-0.937319279,1.397195578,0.231943697,-1.121783853,-13.13865555,6.9375,1.648064375
88.25,19.25,242437,2006,8,28,12,3.75,23.8732605,6.117038727,6.124096394,6.10998106,6.008142948,4.447191238,358791,-12.04000568,4.01225996,300.8536072,0.22,50.77379608,0.978804788,0,0.122551203,0,120,0.00529227,-15.178737,643.4776331,335.3531527,0.033854799,0.006644209,299.37817,301.39926,9.05E-08,8.51E-08,0.3634095,0.36299172,-227.7000833,-190.9319972,-137.2633947,0.003824934,-6.6580977,0.01470618,1.189143553,5.306428909,0,0.850780827,0.463556541,6.550870163,6.550870163,-17.23512573,-1.657103062,-0.59127897,0.225635529,-2.112838268,-10.9160293,6.9375,1.422119498
88,19.5,242443,2006,8,28,18,3.5,49.51804352,7.090252399,7.546622276,6.633882046,6.415874481,4.811070442,358791,-13.18747902,4.929862022,300.4938354,0.26,51.57020187,0.747340258,0,0.288844585,0,120,0.005149784,-12.608254,472.7831074,174.0289434,0.042294133,0.002220407,298.20587,301.41013,1.18E-07,1.08E-07,0.36213565,0.36239943,-231.6025492,-213.0853559,-180.4919829,0.003388121,-6.5892973,0.014864045,0.086473371,5.306428909,0,1.631817384,0.771028062,22.07771414,22.07771414,-31.18283994,-4.309169292,0.058360819,0.432566404,-3.318112135,-13.07915069,2.3125,1.193606734
86.75,19.5,242449,2006,8,29,0,3.75,55.82555008,6.687892437,7.13914299,6.236642361,5.388746738,5.024880409,358791,-11.93165207,4.701294422,299.5540771,0.39,51.65880585,0.659396218,0,0.202217579,0,120,0.005295659,-13.596979,453.381323,155.6154206,0.035710826,0.003064062,297.11932,301.44653,1.20E-07,1.18E-07,0.36307847,0.36202765,-229.7865349,-201.2000796,-139.6730265,0.002775176,-7.4464726,0.014892224,1.00536519,5.306428909,0,1.568458452,0.789803171,24.3423592,24.3423592,-43.26558032,-2.236547232,-1.717617512,-2.40666151,-1.727208614,-17.43886759,2.3125,0.960036635
86,19.75,242455,2006,8,29,6,3.5,47.08024979,7.593039513,7.91057539,7.275503635,5.895859241,5.2155056,358791,-12.11339188,0.663908005,301.1057739,0.56,50.57241058,0.685478789,0,-0.190945864,0,120,0.004120934,-12.758743,537.6241444,385.737909,0.04327865,-0.008520687,301.00458,301.43875,2.00E-07,1.74E-07,0.36755902,0.3657834,-235.9760827,-193.1270374,-141.7930888,0.002986171,-6.291802,0.014198156,5.875491829,5.306428909,1,1.176465474,0.721672162,11.45595033,11.45595033,-25.27016161,-0.418178558,-1.742626786,-1.264003873,-3.09078908,-15.23528675,6.9375,0.828315675
85,20.25,242461,2006,8,29,12,3.5,41.09157562,6.296963215,6.283751011,6.310175896,5.787923336,4.642988682,358791,-10.51390362,1.784559965,299.3026428,0.63,52.50799179,0.924967129,1,-0.130454302,6,120,0.004460913,-13.473019,600.171166,387.5617167,0.046019479,0.002272141,298.24088,301.5085,1.25E-07,1.24E-07,0.36080784,0.35848123,-227.3438094,-183.0851811,-145.4282201,0.003072725,-5.5690937,0.014981279,149.5901723,5.306428909,1,0.919799065,0.400110604,19.59793571,19.59793571,-17.29556823,-1.951060176,-0.640092134,-1.545895338,-4.07821703,-17.35653971,9.25,0.748609245
84,20.75,242467,2006,8,29,18,3.5,75.90065002,7.083209515,7.20489645,6.961523533,5.876375675,4.954596996,358791,-12.82351971,0.483577818,297.4508667,0.83,54.24824524,0.788058325,1,0.258576393,12,120,0.003814103,-15.995615,506.5748536,263.6372519,0.057089009,0.010114968,297.07605,301.5055,1.47E-07,1.33E-07,0.35712007,0.35609388,-225.2206445,-190.6799166,-153.1690331,0.002140171,-6.146443,0.015007464,214.1882672,5.306428909,1,1.334867058,0.557660022,16.5930021,16.5930021,-26.34917475,-0.861758649,0.882032216,-1.457278728,-3.785895348,-17.30000138,6.9375,1.05482173
83,21,242473,2006,8,30,0,3.5,72.57832336,7.649773121,8.084363937,7.215184689,5.675049305,5.160141468,358791,-10.13077831,0.809061885,296.5821533,0.89,55.83250046,0.626506209,1,-0.066602707,18,120,0.003757766,-18.317528,321.2182027,158.8528014,0.041465769,0.022807239,296.2877,301.55487,1.93E-07,1.71E-07,0.35438976,0.35048333,-251.8615547,-213.6451041,-136.4515659,0.001774954,-6.3402877,0.01548283,275.5702407,5.306428909,1,1.318837063,0.539379285,10.08175134,10.08175134,-25.88811852,1.414982438,1.10533464,-2.467041254,-1.031891942,-17.27123789,9.25,0.981148303
82,21.75,242479,2006,8,30,6,3.25,62.93154144,7.73773098,7.818973064,7.656487942,6.98340416,4.821391582,358791,-8.720232964,1.444281936,299.4708862,0.96,56.36048126,0.874575579,1,-0.354659557,24,120,0.004300149,-19.529415,540.456496,445.1397277,0.028229963,0.02627699,299.77127,301.37616,1.69E-07,1.74E-07,0.35410565,0.34787574,-259.3603703,-226.2646459,-154.1127194,0.001465002,-4.9515285,0.015020603,256.1816233,5.306428909,1,1.186294877,0.577239465,9.406834817,9.406834817,-22.75947313,-0.653258264,5.15001297,1.12946558,-0.59027791,-17.18297673,11.5625,0.824467242
81,22.25,242485,2006,8,30,12,3.25,56.15566635,7.561924458,7.715270996,7.408578873,6.822380066,4.450822353,358791,-6.012440205,2.389154911,297.8362427,1,58.55988312,0.849118784,1,-0.107858419,30,120,0.003990861,-19.290337,341.2998631,366.6566288,0.028776643,0.033634737,298.00085,301.07764,1.60E-07,1.68E-07,0.3497633,0.344115,-235.5432797,-179.9929926,-153.6189,0.001996434,-3.892739,0.015344326,642.4837439,5.306428909,1,0.975120558,0.339131448,11.55579123,11.55579123,-24.8261764,-2.750502825,0.7149418,-0.184869066,-0.503514469,-14.98218691,9.25,0.850645721
80.25,22.75,242491,2006,8,30,18,3.25,42.48258972,8.258520126,8.355740547,8.161300659,6.812747955,4.605674744,358791,-6.874677181,0.933537126,296.3825684,1,57.06713867,0.796364344,1,0.04483819,36,120,0.003255864,-21.49517,165.9131183,187.1561389,0.030436913,0.017317544,296.57068,,2.46E-07,2.26E-07,0.3407128,0.3340074,-256.210268,-209.314489,-169.2117,0.001120495,-4.2348347,0.014635329,522.9359183,5.306428909,1,1.052454808,0.367674007,10.58551205,10.58551205,-18.39741211,-3.003933668,2.09169364,-0.462852865,-3.55970335,-12.79553848,9.25,1.025495291
79.5,23.25,242497,2006,8,31,0,3,39.42829132,9.44106102,9.59759903,9.284524918,7.531817913,4.540498734,358791,-6.255048275,-0.587754309,295.8255005,1,55.11687469,0.759161708,1,-0.11189723,42,120,0.00253613,-18.77504,139.0342379,131.7481113,0.014085824,0.020141337,295.83713,,2.83E-07,2.66E-07,0.34588826,0.3381409,-253.8719943,-216.6532657,-185.582718,0.000990813,-4.4618425,0.01449083,408.1663301,5.306428909,1,1.03972959,0.360883768,11.11779873,11.11779873,-25.71338349,-2.121326447,0.455170453,0.139097333,-2.508339167,-12.74822804,9.25,0.924837232
78.75,23.75,242503,2006,8,31,6,3,44.54511261,9.3859272,9.574515343,9.197340012,7.071506977,4.381880283,358791,-4.227285385,2.592123985,299.5034485,1,53.99397278,0.709480751,1,-0.147713661,48,120,0.001806109,-15.973888,289.697952,293.2090455,0.026396473,0.00484815,300.18536,,3.02E-07,3.13E-07,0.33855173,0.32994202,-269.0780122,-244.0033627,-212.2386237,0.000844353,-2.7784178,0.014173324,514.6658919,5.306428909,1,1.037010012,0.428367189,10.18218653,10.18218653,-10.95653086,-2.739910841,1.876269341,2.72211051,-4.508154869,-12.69994677,9.25,0.635791957
78,24.25,242509,2006,8,31,12,3,36.41349792,9.085198402,9.369727135,8.80066967,7.269269943,4.245071411,358791,-3.56932354,2.614109516,298.1075439,1,52.89939117,0.728706477,1,-0.011434078,54,120,0.00274365,-16.202919,303.2492359,316.6077033,0.039004214,0.00175741,298.81216,,2.96E-07,3.05E-07,0.32967848,0.32010853,-265.7102156,-240.5556759,-175.4296877,0.001869847,-2.1500835,0.014406459,415.9769106,5.306428909,1,0.985761115,0.321502749,7.871186763,7.871186763,-24.02099347,-2.596319914,2.160372257,1.084730268,-1.665317655,-10.54224863,6.9375,1.149652839
77.5,24.5,242515,2006,8,31,18,3,34.54283142,9.463410378,9.717740059,9.209079742,7.620660782,4.359012127,358791,-3.161498785,3.219381332,296.1737061,1,50.68860626,0.743153125,1,0.002251625,60,120,0.002256421,-15.949434,180.8694363,138.7384146,0.030104188,0.006512153,296.5704,,3.04E-07,3.17E-07,0.33247772,0.32320696,-264.6129541,-246.3587002,-192.7418065,0.00100667,-2.4530773,0.01430029,494.7259395,5.306428909,1,1.016110197,0.307343552,7.314534153,7.314534153,-16.85748154,-1.568739295,1.240314722,0.769662797,-1.768354774,-8.417141756,6.9375,1.030073285
77,25,242521,2006,9,1,0,3,43.71171188,8.919566154,9.290007591,8.549126625,7.453405857,4.249574661,358791,-0.000127143,1.681715727,295.8318787,1,49.68814468,0.738319574,1,-0.127163887,66,120,0.002480312,-13.147391,137.4862862,113.6320857,0.032390616,0.008311886,295.97195,,3.32E-07,3.56E-07,0.32946452,0.31578547,-261.3477791,-245.0730206,-191.6809868,0.0009487,-2.8171923,0.014482245,388.5020452,5.306428909,1,1.13074225,0.364901502,10.15214262,10.15214262,-23.22825859,-1.253483295,3.038217545,1.590787172,-0.216647103,-8.38334703,9.25,0.951024771
76.5,25.5,242527,2006,9,1,6,3,38.46990204,8.667181969,9.18837738,8.14598465,7.885849953,4.104684353,358791,2.28798604,0.248345941,300.7772522,1,47.09209824,0.760876987,1,-0.397882462,72,120,0.00299541,-9.522799,224.0883232,106.2832418,0.059055737,0.01113981,301.1427,,3.47E-07,3.77E-07,0.32313824,0.30867335,-266.0555178,-238.0417497,-195.6080835,0.00077551,-1.7688342,0.014530888,224.1122988,5.306428909,1,0.870239562,0.417830948,6.842345259,6.842345259,-16.89526893,-2.210114479,2.369333744,3.667053223,1.089682817,-6.26168541,13.875,0.88129741
76.25,26.5,242533,2006,9,1,12,2.75,27.43686295,8.965575218,9.075482368,8.855669975,5.352686882,3.453809738,358791,2.928360701,2.067973852,299.4609985,1,48.76459122,0.575511263,1,-0.384958744,78,120,0.003083443,-5.4146843,362.5910832,212.5438334,0.057788883,0.025532154,299.21048,,3.01E-07,3.70E-07,0.32142314,0.30192465,-249.7055138,-227.9528852,-186.5595175,0.001695425,-1.5202054,0.015073945,289.0779504,5.306428909,1,0.801575427,0.320328369,6.189435636,6.189435636,-23.39784203,-1.288950086,1.982353926,1.731477618,2.422697067,-4.139071422,11.5625,1.008942008
76,26.75,242539,2006,9,1,18,3,37.00274658,7.812792301,8.281264305,7.344320774,4.032601833,3.334766865,358791,2.112195969,2.143642664,296.9058533,1,48.660923,0.431860704,1,-0.185421944,84,120,0.002001079,2.4809017,228.9973439,137.9994704,0.053581883,0.022301326,296.86877,,3.02E-07,3.42E-07,0.31610906,0.30176902,-255.2373694,-235.2863323,-206.7253028,0.000934581,-2.0962584,0.014374316,346.2330215,5.306428909,1,0.874524539,0.365105852,9.100146354,9.848992133,-17.43900849,1.993566275,3.701637268,1.326485276,2.608951092,-4.130027613,9.25,0.680098474
75.75,27.5,242545,2006,9,2,0,2.75,36.9810791,8.481989861,8.520750046,8.443229675,3.494483471,3.082965851,358791,6.59457159,0.71337837,295.7385254,1,47.64659882,0.406383384,1,-0.406720042,90,120,0.002315366,3.3654099,123.7428295,91.24864191,0.060112382,0.025835833,295.865,,3.17E-07,3.48E-07,0.31775305,0.30241066,-268.5531896,-248.2500514,-218.9246235,0.000759989,-2.4278455,0.014306851,482.1371215,5.306428909,1,0.674811293,0.382807223,14.47975655,14.47975655,-11.81116676,2.581264973,3.796941757,1.438445568,4.012369633,-6.153637655,13.875,0.750036597
75.25,28.25,242551,2006,9,2,6,2.75,38.82585144,7.956182957,7.43951273,8.472851753,1.65820086,2.52132678,358791,6.527919292,1.518363833,302.5395813,1,45.89626694,0.253850347,1,-0.556018829,96,120,0.00010443,5.7427464,188.2346429,174.4938441,0.039574265,0.022457278,302.72903,,3.57E-07,3.71E-07,0.31385422,0.29962844,-281.1519084,-271.0542056,-246.5337382,0.000419622,-2.6057234,0.013016627,299.5533171,5.306428909,1,0.575716119,0.39237057,8.945949376,10.63046397,1.386976237,6.836336613,3.678304672,1.140113354,2.453980684,-2.037059832,13.875,0.683448613
75.5,29,242557,2006,9,2,12,2.5,37.15287018,7.369466305,6.336345196,8.402588844,1.990772128,1.970928192,358791,9.116547585,1.904911399,299.4978943,1,46.41375351,0.416636205,1,-0.550692737,102,120,0.001598888,5.506289,223.8980611,460.3580987,0.037917827,0.022544483,298.11014,,3.75E-07,3.89E-07,0.32082626,0.310524,-290.0571498,-285.4368392,-258.6518415,0.001447935,-2.3390915,0.013272382,212.9018186,5.306428909,1,0.437059722,0.238877387,8.024651561,9.768980603,-2.486824738,9.118580818,4.370655537,1.225973487,3.932859421,0,13.875,0.472422332
75.25,29.75,242563,2006,9,2,18,2.25,34.09011459,7.231810093,6.075383663,8.388236046,2.833782673,1.419941306,358791,10.84830284,1.427024484,293.66745,1,45.57872772,0.64400578,1,-0.534504622,108,120,0.001254995,4.134725,142.1405369,227.8597015,0.039990236,0.006381122,292.71106,,3.69E-07,3.78E-07,0.31253564,0.30693212,-290.0480726,-283.3275774,-267.9297271,0.00080353,-3.5547614,0.012331899,209.6856972,5.306428909,1,0.30933785,0.157494253,3.726556444,8.077863113,3.36592923,10.50802517,3.233671665,0.888067961,5.150118351,0,18.5,0.319686413
75.5,31,242569,2006,9,3,0,2.25,21.50016403,4.257410049,3.870718002,4.64410305,2.272905588,0.901918948,358791,15.33004856,-0.02735207,289.7938538,1,45.38918304,0.704531118,1,-0.375998676,114,120,-1.38E-05,1.6167912,103.0019292,233.1405194,0.024697373,0.003168392,289.3557,,4.12E-07,3.95E-07,0.3212175,0.31527534,-284.6007785,-279.2953758,-269.064381,0.000535268,-3.8685546,0.011541465,230.9120983,5.306428909,1,0.308007068,0.108143049,8.755630687,8.755630687,-0.327824235,13.22956085,3.992478371,1.42445612,3.768672228,7.928797531,11.5625,0.078110583
76.25,31,242575,2006,9,3,6,2.25,36.7736969,2.770538092,2.544541597,2.996534586,1.464713693,0.667943954,358791,10.90848351,0.706849694,299.059967,1,46.16165161,0.677880165,1,-0.233974993,120,120,-0.001293053,1.1336652,143.825499,997.1102217,0.035156534,0.002508959,299.50394,,3.65E-07,3.60E-07,0.3145914,0.3143572,-294.3516355,-289.9718716,-279.8519534,0.000204801,-3.7268968,0.010814508,263.5327578,5.306428909,1,0.195724694,0.125777758,6.391406489,6.391406489,0.973122027,16.01020813,4.329949856,0.733353436,3.334233999,11.8931963,0,0.020261884
83,16.25,242881,2006,9,16,0,4.75,35.86369324,2.743412733,2.972510815,2.514314651,2.060548544,2.724114656,359394,-13.44493389,3.764047146,299.8934326,0.44,49.1344223,0.586348191,0,0.074637413,0,186,0.000265931,-12.648075,525.4999857,454.2610477,0.027757296,0.011943859,296.20148,302.4164,2.40E-07,2.54E-07,0.32186815,0.31567222,-256.033777,-233.7838117,-163.0303793,0.00012283,-11.507678,0.014127881,0.637808462,4.898572445,0,0.939729059,0.541159268,5.258816089,5.258816089,-23.22740839,-1.425498366,1.517499566,0.687551141,-3.068888187,17.76092231,9.25,1.58761251
84,16.75,242887,2006,9,16,6,4.25,15.77239609,3.232210159,3.524029732,2.940390348,2.142385006,2.798752069,359394,-11.85340977,3.983963966,302.4389648,0.34,50.86862946,0.507251548,0,0.065911889,0,186,0.001647343,-11.655991,714.0553292,1158.115851,0.042934023,0.00937126,302.4074,302.58594,1.67E-07,1.63E-07,0.35087988,0.34495944,-257.354753,-210.1173207,-173.8179517,0.001052874,-10.473015,0.014046425,0.729697644,4.898572445,0,0.980505566,0.62360075,4.324700893,4.854874383,-24.86621351,0.788739085,0.025248002,3.217485428,-1.595829487,4.428767544,6.9375,1.251617789
